,index,Unnamed: 0,FIPS,both_gender_resp_mort,cause_id,cause_name,female_resp_mort,location_id,male_resp_mort,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
9941,227,illinois_rock island,17161.0,56.697320449056704,508,Chronic respiratory diseases,39.642129472444296,1168,86.12193314633457,1994,364,0.8434065934065934,0.1401098901098901,0.016483516483516484,0.0,0.0,0.0,137,58,34,0.0,0.0,0.7664835164835165,0.19230769230769232,0.0,0.041208791208791215
9943,229,illinois_sangamon,17167.0,52.8790923340138,508,Chronic respiratory diseases,40.696026159496796,1205,76.61492324416821,1994,365,0.6164383561643836,0.2,0.15616438356164386,0.0273972602739726,0.0,0.0,170,118,41,0.07671232876712329,0.0,0.5945205479452055,0.3232876712328767,0.0,0.0054794520547945215
9944,230,illinois_tazewell,17179.0,49.1728065435374,508,Chronic respiratory diseases,36.7787465042093,1189,71.05470307531309,1994,362,0.6823204419889503,0.15469613259668508,0.1408839779005525,0.022099447513812157,0.0,0.0,200,115,23,0.0,0.0,0.0,0.9198895027624309,0.0,0.08011049723756906
9953,239,indiana_elkhart,18039.0,48.6796715459401,508,Chronic respiratory diseases,35.168387379344104,1358,72.2605098794352,1994,175,0.6571428571428571,0.26285714285714284,0.06857142857142857,0.011428571428571429,0.0,0.0,192,97,44,0.0,0.0,1.0,0.0,0.0,0.0
9956,242,indiana_gibson,18051.0,52.284550543644,508,Chronic respiratory diseases,34.45846520743039,1346,84.235716615725,1994,360,0.5444444444444444,0.31666666666666665,0.12222222222222222,0.016666666666666666,0.0,0.0,167,111,47,0.0,0.0,0.0,1.0,0.0,0.0
9961,247,indiana_lake,18089.0,48.3224639667352,508,Chronic respiratory diseases,37.4268905119914,1269,66.9576947886944,1994,365,0.4821917808219178,0.3753424657534247,0.12054794520547946,0.021917808219178082,0.0,0.0,190,109,51,0.00821917808219178,0.3205479452054795,0.2,0.3835616438356164,0.0,0.08767123287671233
9973,259,indiana_vanderburgh,18163.0,56.3346355654055,508,Chronic respiratory diseases,43.1116796736895,1355,81.8141857356879,1994,365,0.3397260273972603,0.3863013698630137,0.2273972602739726,0.046575342465753435,0.0,0.0,195,126,65,0.052054794520547946,0.0,0.35342465753424657,0.589041095890411,0.0,0.0054794520547945215
9978,264,iowa_black hawk,19013.0,52.5245046187526,508,Chronic respiratory diseases,38.5311446793879,1395,78.8487103798945,1994,51,0.9607843137254902,0.0392156862745098,0.0,0.0,0.0,0.0,56,41,25,0.0,0.0,0.0,0.0,0.0,1.0
9983,269,iowa_lee,19111.0,47.3932370201083,508,Chronic respiratory diseases,34.88149118043,1459,70.3823415438723,1994,317,0.7381703470031545,0.1861198738170347,0.07570977917981073,0.0,0.0,0.0,126,87,14,0.0,0.0,0.0,1.0,0.0,0.0
9984,270,iowa_linn,19113.0,55.148866969435,508,Chronic respiratory diseases,39.3478736243045,1406,84.04537299754091,1994,365,0.5041095890410959,0.3643835616438356,0.12876712328767126,0.0027397260273972607,0.0,0.0,160,105,50,0.019178082191780826,0.0,0.23835616438356164,0.7315068493150685,0.0,0.010958904109589041
9987,273,iowa_scott,19163.0,59.665497817455595,508,Chronic respiratory diseases,45.1959801760707,1427,86.35326816930521,1994,365,0.7041095890410959,0.26301369863013696,0.0273972602739726,0.0054794520547945215,0.0,0.0,154,77,40,0.0,0.0,0.6082191780821918,0.2712328767123288,0.0,0.12054794520547946
9988,274,iowa_van buren,19177.0,41.46460806717821,508,Chronic respiratory diseases,25.3902093916224,1455,64.7739826941688,1994,348,0.9971264367816092,0.002873563218390805,0.0,0.0,0.0,0.0,62,11,4,0.0,0.0,0.0,1.0,0.0,0.0
9990,276,kansas_cloud,20029.0,48.31097592867129,508,Chronic respiratory diseases,34.442170365482,1473,73.9529105331941,1994,56,0.9821428571428572,0.017857142857142856,0.0,0.0,0.0,0.0,54,43,26,0.0,0.0,0.0,0.0,0.0,1.0
9997,283,kansas_sherman,20181.0,62.1736579699209,508,Chronic respiratory diseases,39.771381051276606,1476,99.62523354740921,1994,345,0.9188405797101448,0.08115942028985508,0.0,0.0,0.0,0.0,90,48,35,0.04057971014492753,0.0,0.9159420289855073,0.0,0.0,0.043478260869565216
9998,284,kansas_wyandotte,20209.0,66.9843290060692,508,Chronic respiratory diseases,51.302945791114595,1493,94.641958581004,1994,365,0.7205479452054795,0.2493150684931507,0.030136986301369864,0.0,0.0,0.0,143,80,40,0.09863013698630137,0.0,0.5260273972602739,0.19452054794520549,0.0,0.1808219178082192
10009,295,kentucky_floyd,21071.0,103.552806571236,508,Chronic respiratory diseases,61.0407581753164,1623,172.23017740384498,1994,52,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,56,40,24,0.0,0.0,0.0,0.0,0.0,1.0
10010,296,kentucky_graves,21083.0,64.47086682010419,508,Chronic respiratory diseases,42.3627133343747,1676,103.44145664704901,1994,145,0.7931034482758621,0.18620689655172412,0.020689655172413796,0.0,0.0,0.0,143,71,41,0.0,0.0,1.0,0.0,0.0,0.0
10013,299,kentucky_hardin,21093.0,54.5788992783078,508,Chronic respiratory diseases,38.0670063471384,1606,82.8332725697905,1994,230,0.6347826086956522,0.21739130434782608,0.1,0.04782608695652174,0.0,0.0,192,119,44,0.0,0.0,0.9,0.0,0.0,0.1
10016,302,kentucky_jefferson,21111.0,62.2883272814753,508,Chronic respiratory diseases,50.973484210616895,1588,85.1226932164239,1994,365,0.2958904109589041,0.4986301369863014,0.15616438356164386,0.046575342465753435,0.0027397260273972607,0.0,221,120,64,0.0958904109589041,0.14520547945205478,0.2767123287671233,0.473972602739726,0.0,0.00821917808219178
10018,304,kentucky_kenton,21117.0,60.0134307333295,508,Chronic respiratory diseases,47.8761378627501,1567,84.43279298217129,1994,365,0.6931506849315069,0.22465753424657534,0.046575342465753435,0.03561643835616438,0.0,0.0,195,97,42,0.0273972602739726,0.5534246575342465,0.3835616438356164,0.0,0.0,0.03561643835616438
10022,308,kentucky_mclean,21149.0,57.0972433771202,508,Chronic respiratory diseases,32.2357446981582,1631,95.5763098718046,1994,214,0.5654205607476636,0.2336448598130841,0.14018691588785046,0.05607476635514018,0.004672897196261682,0.0,202,119,48,0.0,0.0,1.0,0.0,0.0,0.0
10024,310,kentucky_marshall,21157.0,54.8312179500107,508,Chronic respiratory diseases,35.0043385731038,1667,86.8728343061713,1994,57,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0.0,60,43,24,0.0,0.0,0.0,0.0,0.0,1.0
10025,311,kentucky_muhlenberg,21177.0,63.801813112643785,508,Chronic respiratory diseases,35.336199121304205,1647,113.153083892038,1994,354,0.8135593220338984,0.14124293785310735,0.03389830508474576,0.011299435028248588,0.0,0.0,200,70,19,0.0,0.0,0.0,1.0,0.0,0.0
10026,312,kentucky_oldham,21185.0,53.2132877689754,508,Chronic respiratory diseases,37.72948192970129,1581,77.9843837366156,1994,211,0.5781990521327014,0.2606635071090048,0.12322274881516587,0.03791469194312797,0.0,0.0,185,119,45,0.0,0.0,1.0,0.0,0.0,0.0
10028,314,kentucky_pike,21195.0,88.2016845603845,508,Chronic respiratory diseases,55.8103140333977,1624,140.986480943796,1994,206,0.7864077669902912,0.17475728155339804,0.029126213592233014,0.009708737864077669,0.0,0.0,164,74,43,0.0,0.0,0.8252427184466019,0.0,0.0,0.17475728155339804
10029,315,kentucky_pulaski,21199.0,61.8014595620615,508,Chronic respiratory diseases,39.3452608829225,1650,98.34528221082694,1994,236,0.7118644067796609,0.25,0.029661016949152543,0.00847457627118644,0.0,0.0,200,84,42,0.0,0.0,0.8940677966101694,0.0,0.0,0.1059322033898305
10034,320,kentucky_whitley,21235.0,73.4827524428327,508,Chronic respiratory diseases,49.93648237354711,1672,115.191446528413,1994,57,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0.0,59,37,23,0.0,0.0,0.0,0.0,0.0,1.0
10037,323,louisiana_bossier,22015.0,56.9552497707029,508,Chronic respiratory diseases,43.1958504381855,1686,81.7713983347672,1994,363,0.790633608815427,0.1652892561983471,0.0440771349862259,0.0,0.0,0.0,150,77,36,0.0,0.0,0.9696969696969696,0.013774104683195593,0.0,0.016528925619834708
10042,328,louisiana_jackson,22049.0,43.989490281586704,508,Chronic respiratory diseases,28.3755339059173,1698,68.8139603473411,1994,59,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0,0.0,51,34,19,0.0,0.0,0.0,0.0,0.0,1.0
10051,337,louisiana_west baton rouge,22121.0,47.68369220301111,508,Chronic respiratory diseases,30.184904606037694,1726,76.71424075711741,1994,359,0.6601671309192201,0.23398328690807801,0.09749303621169916,0.008356545961002786,0.0,0.0,172,103,40,0.0,0.1671309192200557,0.3983286908077994,0.4122562674094707,0.0,0.02228412256267409
10052,338,maine_androscoggin,23001.0,59.533612918695,508,Chronic respiratory diseases,42.0300519608955,1758,92.24835866091298,1994,365,0.7726027397260274,0.2191780821917808,0.00821917808219178,0.0,0.0,0.0,109,62,27,0.0,0.0,0.0,0.947945205479452,0.0,0.052054794520547946
10056,342,maine_hancock,23009.0,51.71698451578429,508,Chronic respiratory diseases,41.1908223235472,1759,70.8913722977353,1994,346,0.861271676300578,0.11560693641618495,0.023121387283236997,0.0,0.0,0.0,140,61,34,0.0,0.0,0.9046242774566474,0.0,0.0953757225433526,0.0
10060,346,maine_penobscot,23019.0,59.4324926824432,508,Chronic respiratory diseases,45.1333785950214,1752,86.01507336170641,1994,365,0.8109589041095892,0.16164383561643836,0.0273972602739726,0.0,0.0,0.0,150,70,37,0.0,0.0,0.7589041095890411,0.19726027397260276,0.0,0.04383561643835617
10070,356,maryland_cecil,24015.0,60.6374260989939,508,Chronic respiratory diseases,47.3160757884832,1767,81.6864201932615,1994,234,0.6239316239316239,0.20512820512820512,0.13247863247863248,0.034188034188034185,0.004273504273504274,0.0,204,119,45,0.0,0.0,0.8974358974358975,0.0,0.0,0.10256410256410256
10073,359,maryland_garrett,24023.0,55.7526583142745,508,Chronic respiratory diseases,41.1131938992911,1768,80.4733392140723,1994,59,0.9491525423728814,0.05084745762711865,0.0,0.0,0.0,0.0,53,48,24,0.0,0.0,0.0,0.0,0.0,1.0
10078,364,maryland_washington,24043.0,53.51751276450421,508,Chronic respiratory diseases,39.0122541891366,1765,79.51720978969271,1994,57,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0.0,56,49,19,0.0,0.0,0.0,0.0,0.0,1.0
10082,368,massachusetts_bristol,25005.0,41.314357387645,508,Chronic respiratory diseases,29.8526731827534,1799,63.1733881526066,1994,365,0.6054794520547945,0.28493150684931506,0.07671232876712329,0.03287671232876712,0.0,0.0,200,105,45,0.0,0.0,0.4191780821917808,0.5726027397260274,0.0,0.00821917808219178
10084,370,massachusetts_hampden,25013.0,47.981420074416505,508,Chronic respiratory diseases,37.431842220255795,1796,68.3060848707609,1994,365,0.4356164383561644,0.4465753424657534,0.0958904109589041,0.021917808219178082,0.0,0.0,195,104,54,0.024657534246575345,0.4684931506849315,0.3095890410958904,0.19452054794520549,0.0,0.0027397260273972607
10087,373,massachusetts_norfolk,25021.0,40.1789351215469,508,Chronic respiratory diseases,33.522519533206705,1798,54.1670369264726,1994,365,0.9232876712328768,0.07397260273972603,0.0027397260273972607,0.0,0.0,0.0,101,48,35,0.0,0.9917808219178084,0.0,0.0,0.0,0.00821917808219178
10089,375,massachusetts_suffolk,25025.0,45.103462348030995,508,Chronic respiratory diseases,33.013835804959506,1795,68.1648696447585,1994,365,0.3616438356164384,0.5808219178082191,0.04931506849315069,0.00821917808219178,0.0,0.0,159,93,55,0.0027397260273972607,0.547945205479452,0.1178082191780822,0.326027397260274,0.0,0.0054794520547945215
10092,378,michigan_benzie,26019.0,49.38578977538779,508,Chronic respiratory diseases,33.840314541629,1832,73.11197433023051,1994,183,0.6721311475409836,0.2185792349726776,0.09836065573770493,0.01092896174863388,0.0,0.0,172,101,43,0.0,0.0,1.0,0.0,0.0,0.0
10093,379,michigan_berrien,26021.0,50.2701879692313,508,Chronic respiratory diseases,37.58735129779621,1879,72.02251367369159,1994,177,0.6666666666666666,0.2598870056497175,0.04519774011299435,0.02824858757062147,0.0,0.0,161,90,44,0.0,0.0,1.0,0.0,0.0,0.0
10098,384,michigan_delta,26041.0,42.1346445027865,508,Chronic respiratory diseases,32.319887742249996,1815,58.9988045904231,1994,364,0.9862637362637364,0.013736263736263736,0.0,0.0,0.0,0.0,81,29,0,0.0,0.0,0.0,1.0,0.0,0.0
10101,387,michigan_huron,26063.0,39.3246057262522,508,Chronic respiratory diseases,26.3775039674786,1845,58.767030659322,1994,181,0.7513812154696132,0.1712707182320442,0.06077348066298342,0.016574585635359115,0.0,0.0,187,93,40,0.0,0.0,1.0,0.0,0.0,0.0
10106,392,michigan_macomb,26099.0,43.5659021953417,508,Chronic respiratory diseases,33.9730986608942,1866,61.787685661808794,1994,365,0.7342465753424657,0.1808219178082192,0.06575342465753424,0.0136986301369863,0.0054794520547945215,0.0,218,85,38,0.030136986301369864,0.2958904109589041,0.4410958904109589,0.2328767123287671,0.0,0.0
10115,401,michigan_sanilac,26151.0,47.2137710575564,508,Chronic respiratory diseases,33.060754892339894,1853,68.1387822767125,1994,28,0.9642857142857144,0.03571428571428571,0.0,0.0,0.0,0.0,61,26,14,0.0,0.0,0.0,0.0,0.0,1.0
10119,405,minnesota_anoka,27003.0,50.8983740649427,508,Chronic respiratory diseases,38.908325968231104,1928,74.2117466337027,1994,361,0.9335180055401662,0.05263157894736842,0.013850415512465374,0.0,0.0,0.0,136,48,31,0.0,0.0,1.0,0.0,0.0,0.0
10125,411,minnesota_olmsted,27109.0,38.2561080924888,508,Chronic respiratory diseases,28.7462357512037,1960,56.778255055230396,1994,360,0.9694444444444444,0.030555555555555555,0.0,0.0,0.0,0.0,92,41,27,0.8638888888888889,0.0,0.0,0.09444444444444444,0.0,0.04166666666666666
10130,416,minnesota_washington,27163.0,46.089927796016795,508,Chronic respiratory diseases,36.223117689670296,1932,64.299738064802,1994,356,0.7668539325842697,0.19101123595505615,0.04213483146067416,0.0,0.0,0.0,131,80,37,0.0,0.0,0.4410112359550562,0.5393258426966292,0.0,0.01966292134831461
10131,417,minnesota_wright,27171.0,39.809177831683606,508,Chronic respiratory diseases,29.2171121156565,1927,56.5416202446865,1994,364,0.9972527472527472,0.0027472527472527475,0.0,0.0,0.0,0.0,54,36,17,0.0,0.8241758241758241,0.0,0.17582417582417584,0.0,0.0
10137,423,mississippi_harrison,28047.0,56.7761969117084,508,Chronic respiratory diseases,40.4607423921328,2053,83.8881305198405,1994,348,0.8591954022988506,0.08620689655172414,0.04885057471264368,0.005747126436781609,0.0,0.0,162,71,9,0.0,0.0,0.0,1.0,0.0,0.0
10139,425,mississippi_jackson,28059.0,56.6462967492902,508,Chronic respiratory diseases,41.4942192775658,2052,82.8404171719074,1994,365,0.8054794520547945,0.14520547945205478,0.046575342465753435,0.0027397260273972607,0.0,0.0,172,74,33,0.0,0.0,0.6602739726027397,0.3150684931506849,0.0,0.024657534246575345
10149,435,missouri_christian,29043.0,53.790019230767896,508,Chronic respiratory diseases,37.3624420357296,2154,80.0531569419465,1994,3,1.0,0.0,0.0,0.0,0.0,0.0,48,48,17,0.0,0.0,0.0,0.0,0.0,1.0
10152,438,missouri_greene,29077.0,55.383569535386,508,Chronic respiratory diseases,39.976739206419396,2146,83.63181716265679,1994,365,0.4684931506849315,0.3315068493150685,0.14520547945205478,0.0547945205479452,0.0,0.0,200,134,57,0.04383561643835617,0.0958904109589041,0.5013698630136987,0.3589041095890411,0.0,0.0
10153,439,missouri_iron,29093.0,75.46871672672741,508,Chronic respiratory diseases,54.726077847263,2136,112.41495242671002,1994,364,0.5824175824175825,0.1510989010989011,0.1510989010989011,0.1153846153846154,0.0,0.0,200,163,39,0.0,0.0,0.0,1.0,0.0,0.0
10156,442,missouri_marion,29127.0,58.4501224477623,508,Chronic respiratory diseases,39.51593844592461,2078,92.94034029173821,1994,46,0.9782608695652174,0.021739130434782608,0.0,0.0,0.0,0.0,53,36,22,0.0,0.0,0.0,0.0,0.0,1.0
10168,454,montana_glacier,30035.0,75.1543405160539,508,Chronic respiratory diseases,59.6957928295603,2172,97.91124857144592,1994,51,1.0,0.0,0.0,0.0,0.0,0.0,47,32,17,0.0,0.0,0.0,0.0,0.0,1.0
10174,460,montana_missoula,30063.0,62.25457989149921,508,Chronic respiratory diseases,49.1221990132209,2194,85.2743409972207,1994,364,0.8351648351648352,0.16483516483516486,0.0,0.0,0.0,0.0,81,55,36,0.7802197802197802,0.0,0.0,0.0,0.0,0.21978021978021975
10178,464,montana_roosevelt,30085.0,59.0764861995294,508,Chronic respiratory diseases,39.9658999411814,2181,87.9082444412683,1994,52,1.0,0.0,0.0,0.0,0.0,0.0,33,23,14,0.0,0.0,0.0,0.0,0.0,1.0
10183,469,montana_yellowstone,30111.0,62.441192795098495,508,Chronic respiratory diseases,46.082002903380896,2212,90.14609134918541,1994,365,0.021917808219178082,0.14794520547945206,0.7232876712328767,0.10684931506849316,0.0,0.0,200,153,119,0.0,0.0,0.0,1.0,0.0,0.0
10190,476,nebraska_hall,31079.0,59.135675858673494,508,Chronic respiratory diseases,36.527947599545705,2291,96.2595449525423,1994,29,1.0,0.0,0.0,0.0,0.0,0.0,44,38,19,0.0,0.0,0.0,0.0,0.0,1.0
10193,479,nebraska_otoe,31131.0,51.648195978208506,508,Chronic respiratory diseases,34.5709233078286,2293,81.00640776278401,1994,60,0.9666666666666668,0.03333333333333333,0.0,0.0,0.0,0.0,54,41,24,0.0,0.0,0.0,0.0,0.0,1.0
10194,480,nebraska_scotts bluff,31157.0,70.4620682711678,508,Chronic respiratory diseases,44.689431759838,2256,112.268297761892,1994,59,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0,0.0,55,39,20,0.0,0.0,0.0,0.0,0.0,1.0
10198,484,nevada_elko,32007.0,70.4693557900392,508,Chronic respiratory diseases,45.664363828211,2320,106.30412373159001,1994,134,0.9477611940298508,0.05223880597014925,0.0,0.0,0.0,0.0,67,45,18,0.0,0.0,0.0,0.0,0.6044776119402985,0.3955223880597015
10203,489,new hampshire_cheshire,33005.0,54.7840665930898,508,Chronic respiratory diseases,41.1011290062461,2345,79.4469143501157,1994,349,0.7363896848137536,0.22636103151862466,0.03724928366762178,0.0,0.0,0.0,143,71,39,0.0,0.0,0.5214899713467048,0.4699140401146132,0.0,0.008595988538681949
10209,495,new hampshire_sullivan,33019.0,54.545715014437704,508,Chronic respiratory diseases,39.6907316257876,2341,79.3272039158711,1994,355,0.9070422535211268,0.08450704225352113,0.00563380281690141,0.002816901408450705,0.0,0.0,151,50,30,0.0,0.0,0.5633802816901409,0.4309859154929577,0.0,0.00563380281690141
10216,502,new jersey_gloucester,34015.0,50.0082287697237,508,Chronic respiratory diseases,38.8580145303268,2362,70.6969212199111,1994,364,0.7060439560439561,0.17582417582417584,0.10164835164835163,0.016483516483516484,0.0,0.0,172,105,40,0.0,0.0,0.6675824175824175,0.3241758241758242,0.0,0.008241758241758242
10221,507,new jersey_monmouth,34025.0,42.1127722798079,508,Chronic respiratory diseases,34.740102164229995,2357,55.9679830637372,1994,364,0.8159340659340659,0.12912087912087913,0.046703296703296704,0.008241758241758242,0.0,0.0,185,74,35,0.18406593406593408,0.0,0.8159340659340659,0.0,0.0,0.0
10229,515,new mexico_chaves,35005.0,70.4091754826774,508,Chronic respiratory diseases,54.051594484003104,2391,95.30402454822529,1994,61,1.0,0.0,0.0,0.0,0.0,0.0,48,27,18,0.0,0.0,0.0,0.0,0.0,1.0
10230,516,new mexico_cibola,35006.0,63.4461471180457,508,Chronic respiratory diseases,48.6257615063906,2380,84.1739629019405,1994,56,1.0,0.0,0.0,0.0,0.0,0.0,33,24,15,0.0,0.0,0.0,0.0,0.0,1.0
10232,518,new mexico_eddy,35015.0,64.031996389377,508,Chronic respiratory diseases,53.1341374460232,2397,81.6843809615112,1994,365,0.9671232876712328,0.024657534246575345,0.00821917808219178,0.0,0.0,0.0,111,36,17,0.0,0.7616438356164383,0.0,0.23835616438356164,0.0,0.0
10241,527,new mexico_santa fe,35049.0,47.8452066021422,508,Chronic respiratory diseases,38.55066225084921,2375,63.2164859189528,1994,349,1.0,0.0,0.0,0.0,0.0,0.0,31,22,12,0.6561604584527221,0.0,0.0,0.0,0.0,0.3438395415472779
10243,529,new mexico_valencia,35061.0,63.4461471180457,508,Chronic respiratory diseases,48.6257615063906,2385,84.1739629019405,1994,364,0.9368131868131868,0.06318681318681317,0.0,0.0,0.0,0.0,74,49,39,0.0,0.0,1.0,0.0,0.0,0.0
10244,530,new york_albany,36001.0,46.792491425637294,508,Chronic respiratory diseases,37.59570598712779,2414,65.33142997402679,1994,361,0.7673130193905817,0.185595567867036,0.03878116343490305,0.00554016620498615,0.002770083102493075,0.0,209,80,37,0.0,0.00554016620498615,0.6952908587257618,0.2659279778393352,0.0,0.0332409972299169
